armed,age,gender,is_black,city,signs_of_mental_illness,threat,flee,body_camera,population,percent_completed_hs,poverty_rate,median_income,share_black,share_not_black
Yes,31,M,No,"Elizabethton, TN",No,Yes,No,No,13591,81.9,23.7,30217,3.1,96.9
Yes,31,F,Yes,"Inglewood, CA",No,Yes,No,No,110290,72.5,22.4,42044,43.9,56.1
No,32,M,Yes,"Inglewood, CA",No,Yes,No,No,110290,72.5,22.4,42044,43.9,56.1
Yes,38,F,No,"Houston, AK",No,Yes,No,No,2278,90.2,14.8,50438,0.4,99.6
Yes,22,M,No,"Fairborn, OH",No,Yes,No,No,33499,86.3,23.1,41618,7.7,92.3
Yes,36,M,No,"Ripon, CA",No,Yes,Yes,No,15497,90.6,9.8,80734,1.5,98.5
Yes,46,F,No,"Ripon, CA",No,Yes,Yes,No,15497,90.6,9.8,80734,1.5,98.5
Yes,16,M,No,"Blue Springs, MO",Yes,Yes,No,No,54415,93.8,10.5,63753,6.2,93.8
Yes,22,M,Yes,"Blue Springs, MO",No,Yes,No,No,54415,93.8,10.5,63753,6.2,93.8
No,21,M,Yes,"East Troy, WI",No,No,Yes,No,4315,92.3,21.4,49013,0.4,99.6
Yes,56,M,Yes,"Montgomery, AL",No,No,No,Yes,200502,85.5,24.1,42927,56.6,43.4
Yes,38,M,Yes,"Hesston, KS",Yes,Yes,No,No,3774,99.3,11.1,59646,1.6,98.4
Yes,18,M,Yes,"Roanoke, VA",Yes,Yes,No,No,99331,84.4,21.2,39930,28.5,71.5
Yes,41,M,No,"Ashville, AL",No,Yes,No,No,2299,77.6,28.3,40547,20.3,79.7
Yes,24,M,Yes,"Raleigh, NC",No,Yes,Yes,No,458264,90.5,16.0,55398,29.3,70.7
Yes,24,M,Yes,"Raleigh, NC",No,Yes,Yes,No,458264,90.5,16.0,55398,29.3,70.7
Yes,37,M,No,"Gautier, MS",No,Yes,No,No,18498,88.4,15.2,44675,32.4,67.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,28.2,52656,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,28.2,52656,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,28.2,66828,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,28.2,66828,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,5.0,52656,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,5.0,52656,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,5.0,66828,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,98.1,5.0,66828,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,28.2,52656,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,28.2,52656,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,28.2,66828,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,28.2,66828,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,5.0,52656,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,5.0,52656,4.4,95.6
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,5.0,66828,0.9,99.1
No,36,M,No,"Bel Air, MD",Yes,Yes,No,No,10062,95.5,5.0,66828,4.4,95.6
Yes,41,M,No,"Johnstown, PA",No,Yes,No,No,19795,84.7,35.1,24415,14.6,85.4
Yes,22,M,No,"Beaumont, TX",Yes,Yes,No,No,118763,84.9,21.8,40992,47.3,52.7
Yes,23,M,No,"Beaumont, TX",No,Yes,No,No,118763,84.9,21.8,40992,47.3,52.7
No,42,M,No,"Bismarck, ND",No,No,Yes,No,72378,92.8,9.6,58901,0.7,99.3
Yes,49,M,No,"Rochester, NY",Yes,Yes,No,No,207543,80.5,33.5,30960,41.7,58.3
Yes,41,M,No,"Carlsbad, NM",No,Yes,Yes,No,28895,85.6,13.5,51097,1.9,98.1
Yes,37,M,No,"Biloxi, MS",No,Yes,No,No,45780,85.1,24.6,39011,19.6,80.4
Yes,46,M,No,"Clinton, IL",Yes,Yes,No,No,7088,88.7,16.9,44490,0.9,99.1
Yes,43,M,No,"Greensboro, NC",Yes,Yes,No,Yes,288443,88.7,19.3,41628,40.6,59.4
Yes,25,M,Yes,"Greensboro, NC",No,Yes,Yes,Yes,288443,88.7,19.3,41628,40.6,59.4
Yes,45,M,No,"Glendale, CA",Yes,Yes,Yes,No,200373,84.4,14.6,52574,1.3,98.7
No,16,M,No,"Addison, TX",No,No,Yes,No,14961,94.0,10.0,67695,11.8,88.2
Yes,26,M,No,"Piedmont, AL",No,Yes,Yes,No,4647,76.8,25.6,28884,10.0,90.0
Yes,38,F,No,"Vancouver, WA",No,Yes,No,No,178463,89.7,14.8,50626,2.9,97.1
No,43,M,No,"Vancouver, WA",No,No,Yes,No,178463,89.7,14.8,50626,2.9,97.1
Yes,25,M,No,"Vancouver, WA",No,Yes,Yes,No,178463,89.7,14.8,50626,2.9,97.1
Yes,50,M,No,"Vancouver, WA",No,Yes,Yes,No,178463,89.7,14.8,50626,2.9,97.1
Yes,34,M,No,"Russellville, KY",No,Yes,Yes,No,7007,74.3,27.4,30743,15.9,84.1
Yes,38,M,No,"Evansville, IN",No,Yes,Yes,Yes,118941,87.5,21.0,35785,12.6,87.4
Yes,38,M,No,"Burnsville, MN",Yes,Yes,No,Yes,61317,93.9,11.2,63649,10.0,90.0
Yes,48,M,No,"Burnsville, MN",Yes,Yes,No,Yes,61317,93.9,11.2,63649,10.0,90.0
Yes,60,M,No,"Idaho Falls, ID",No,Yes,No,No,60808,90.2,15.9,44580,0.7,99.3
No,24,M,No,"Covington, LA",No,No,Yes,No,10237,81.3,18.4,49141,19.0,81.0
Yes,23,M,No,"White Plains, KY",No,Yes,Yes,No,910,82.3,14.4,40000,0.9,99.1
Yes,61,M,No,"Hopewell, VA",Yes,Yes,No,Yes,22425,80.9,19.0,39064,37.0,63.0
Yes,16,M,Yes,"Gainesville, FL",Yes,Yes,No,No,130992,92.1,35.6,31818,23.0,77.0
Yes,39,M,No,"Gainesville, FL",Yes,Yes,No,No,130992,92.1,35.6,31818,23.0,77.0
Yes,25,M,No,"Stamford, CT",Yes,Yes,No,No,129069,89.0,9.4,79359,13.9,86.1
Yes,33,M,No,"Fredericksburg, VA",No,Yes,Yes,Yes,28300,91.0,16.5,51762,22.6,77.4
Yes,51,M,No,"Thornton, CO",No,Yes,No,No,134509,87.5,8.9,66948,1.8,98.2
Yes,44,M,No,"Braintree, MA",No,Yes,Yes,No,37209,93.9,5.9,84776,2.7,97.3
Yes,24,M,Yes,"Pawtucket, RI",No,Yes,Yes,No,71710,78.4,20.6,41789,13.4,86.6
Yes,29,M,No,"Redlands, CA",No,Yes,No,No,70998,90.4,14.3,65212,5.2,94.8
Yes,39,M,No,"Lowell, MA",Yes,Yes,No,No,111369,78.9,19.8,48002,6.8,93.2
Yes,36,M,No,"Grundy, VA",Yes,Yes,No,No,942,81.3,12.9,40066,10.0,90.0
Yes,27,F,No,"Winslow, AZ",No,Yes,No,Yes,9519,79.6,30.1,34211,5.7,94.3
Yes,18,M,Yes,"Kinston, NC",No,Yes,No,No,20648,80.3,33.1,28060,68.0,32.0
Yes,33,M,No,"Splendora, TX",Yes,Yes,No,No,2028,72.0,31.5,37431,1.1,98.9
Yes,50,F,No,"Aitkin, MN",Yes,Yes,No,No,2013,85.5,24.6,28281,0.8,99.2
Yes,52,M,No,"Jackson, GA",No,Yes,No,No,5001,72.8,22.8,34846,40.9,59.1
Yes,65,M,No,"Lockhart, TX",Yes,No,No,No,13451,79.8,13.1,48884,9.4,90.6
Yes,69,M,No,"Eau Claire, WI",No,Yes,No,No,68180,94.1,18.7,43541,1.1,98.9
Yes,48,M,No,"Eau Claire, WI",Yes,Yes,No,No,68180,94.1,18.7,43541,1.1,98.9
Yes,25,M,No,"Eau Claire, WI",No,Yes,No,No,68180,94.1,18.7,43541,1.1,98.9
Yes,59,M,No,"Eau Claire, WI",Yes,Yes,No,No,68180,94.1,18.7,43541,1.1,98.9
Yes,52,M,No,"West Springfield, MA",Yes,Yes,No,No,28613,88.5,10.9,54585,3.3,96.7
Yes,60,M,No,"Oak Hill, OH",No,Yes,No,No,1523,87.4,34.2,29963,0.5,99.5
Yes,40,F,Yes,"Gallatin, TN",No,Yes,No,Yes,35780,85.1,12.8,47957,14.7,85.3
Yes,25,F,No,"Lake Hallie, WI",Yes,Yes,No,No,6622,94.4,6.3,64222,0.6,99.4
Yes,27,M,Yes,"New Brunswick, NJ",No,Yes,Yes,No,56104,61.6,34.7,38435,16.0,84.0
Yes,38,M,No,"Benton, IL",No,Yes,Yes,No,6950,84.1,23.4,36770,0.4,99.6
Yes,20,M,No,"Noma, FL",No,Yes,Yes,Yes,202,70.1,29.8,30750,21.3,78.7
Yes,52,M,No,"Llano, TX",No,Yes,No,No,3414,80.5,27.1,35950,0.5,99.5
Yes,26,M,No,"Sparta, TN",No,Yes,Yes,No,4929,79.2,24.3,27320,5.6,94.4
No,54,M,No,"McPherson, KS",Yes,Yes,No,No,13047,94.4,6.2,53566,1.5,98.5
Yes,38,M,No,"Lake Elsinore, CA",No,Yes,No,No,63943,76.9,14.6,61248,5.3,94.7
Yes,41,M,No,"Lake Elsinore, CA",No,Yes,Yes,No,63943,76.9,14.6,61248,5.3,94.7
Yes,52,M,No,"Cache, OK",Yes,Yes,No,No,2864,90.2,13.0,46989,2.5,97.5
Yes,53,M,No,"Antioch, IL",No,Yes,No,No,14282,95.1,9.1,76012,3.1,96.9
Yes,31,M,Yes,"Vineland, NJ",No,Yes,Yes,No,60252,76.4,16.9,49453,14.2,85.8
Yes,28,M,Yes,"Greenbelt, MD",No,Yes,No,No,23205,89.0,11.3,63585,47.8,52.2
No,52,M,No,"Perryville, AR",No,Yes,No,No,1435,85.8,14.0,37137,0.2,99.8
Yes,48,M,No,"Everett, MA",No,Yes,No,No,45845,79.8,14.9,50762,14.3,85.7
Yes,18,M,No,"Antigo, WI",No,Yes,No,No,7779,88.1,22.1,34225,0.5,99.5
Yes,33,M,Yes,"Fayetteville, AR",No,Yes,Yes,Yes,83846,91.7,24.0,39432,6.0,94.0
Yes,25,M,No,"Fayetteville, AR",Yes,Yes,No,No,83846,91.7,24.0,39432,6.0,94.0
Yes,28,M,No,"Lakewood, CO",No,Yes,Yes,No,153686,91.5,11.9,56954,1.6,98.4
Yes,53,M,No,"Lakewood, CO",No,Yes,No,No,153686,91.5,11.9,56954,1.6,98.4
Yes,44,M,No,"Kingsbury, TX",No,Yes,Yes,No,130,80.2,18.8,43559,1.3,98.7
Yes,21,M,No,"Westminster, CO",No,Yes,No,No,112788,91.0,9.0,67081,1.4,98.6
Yes,30,M,No,"Westminster, CO",No,Yes,Yes,No,112788,91.0,9.0,67081,1.4,98.6
Yes,49,M,No,"Westminster, CO",No,Yes,Yes,No,112788,91.0,9.0,67081,1.4,98.6
Yes,18,M,No,"Westminster, CO",No,Yes,No,No,112788,91.0,9.0,67081,1.4,98.6
Yes,36,M,No,"Westminster, CO",No,Yes,No,No,112788,91.0,9.0,67081,1.4,98.6
Yes,33,M,No,"Westminster, CO",No,Yes,Yes,No,112788,91.0,9.0,67081,1.4,98.6
Yes,48,M,No,"Jackson, MO",No,Yes,Yes,No,14854,92.5,13.0,52752,1.6,98.4
Yes,42,M,No,"Wausau, WI",No,Yes,No,No,38809,89.1,16.6,41575,1.4,98.6
Yes,55,M,No,"Florence, AZ",No,Yes,Yes,No,25933,75.6,16.8,47891,6.3,93.7
Yes,28,M,No,"Alamo, TN",Yes,Yes,No,No,2326,76.1,21.9,35441,15.8,84.2
Yes,36,M,Yes,"Alamo, TN",Yes,Yes,No,Yes,2326,76.1,21.9,35441,15.8,84.2
Yes,52,M,Yes,"Greenville, SC",No,Yes,No,No,66405,87.7,19.3,41924,30.0,70.0
Yes,37,M,No,"Greenville, SC",No,Yes,No,No,66405,87.7,19.3,41924,30.0,70.0
Yes,34,M,No,"Greenville, SC",No,Yes,No,Yes,66405,87.7,19.3,41924,30.0,70.0
Yes,39,M,No,"Burien, WA",No,Yes,Yes,No,51344,83.3,18.2,53712,5.9,94.1
Yes,20,M,No,"Burien, WA",No,Yes,No,No,51344,83.3,18.2,53712,5.9,94.1
Yes,18,M,No,"Temecula, CA",No,Yes,No,No,112510,91.4,7.0,79925,4.1,95.9
No,49,M,No,"Temecula, CA",No,Yes,Yes,No,112510,91.4,7.0,79925,4.1,95.9
Yes,48,M,No,"Temecula, CA",No,Yes,No,No,112510,91.4,7.0,79925,4.1,95.9
No,40,M,No,"Buffalo, MO",No,Yes,No,No,3026,79.3,25.8,34898,0.3,99.7
Yes,36,M,No,"Gretna, LA",No,Yes,Yes,No,17834,77.1,22.7,36880,34.3,65.7
Yes,36,M,Yes,"Weirton, WV",Yes,Yes,No,No,18883,89.8,17.2,39832,3.9,96.1
Yes,29,M,No,"Lake Stevens, WA",Yes,Yes,No,No,31758,90.7,9.0,74159,1.7,98.3
Yes,33,M,No,"Lake Stevens, WA",Yes,Yes,No,No,31758,90.7,9.0,74159,1.7,98.3
Yes,29,M,No,"Presque Isle, ME",No,Yes,No,No,9180,89.2,21.0,36538,0.6,99.4
Yes,25,M,No,"Presque Isle, ME",No,Yes,No,No,9180,89.2,21.0,36538,0.6,99.4
Yes,29,M,No,"Nacogdoches, TX",Yes,Yes,Yes,No,33390,85.2,30.0,32357,28.8,71.2
Yes,28,M,Yes,"Taunton, MA",Yes,Yes,No,No,56920,82.1,12.4,53058,5.0,95.0
Yes,36,M,No,"Byng, OK",Yes,Yes,Yes,No,1202,87.0,10.6,55125,2.1,97.9
Yes,34,M,No,"Stockbridge, GA",Yes,Yes,No,No,28631,87.7,15.4,54283,55.7,44.3
Yes,63,M,No,"Stockbridge, GA",No,Yes,No,No,28631,87.7,15.4,54283,55.7,44.3
Yes,23,M,Yes,"Riverdale, GA",No,Yes,Yes,No,15121,85.6,29.5,34158,80.0,20.0
Yes,44,M,No,"Sullivan, MO",No,Yes,Yes,No,7134,79.3,19.0,30507,0.2,99.8
No,38,M,No,"Oregon, OR",Yes,Yes,No,No,36003,92.6,11.6,62858,0.6,99.4
Yes,31,M,No,"Flagstaff, AZ",Yes,Yes,No,Yes,71051,91.3,24.2,48680,1.9,98.1
Yes,26,M,No,"Flagstaff, AZ",No,Yes,Yes,Yes,71051,91.3,24.2,48680,1.9,98.1
Yes,32,M,No,"Flagstaff, AZ",No,No,Yes,Yes,71051,91.3,24.2,48680,1.9,98.1
No,27,M,Yes,"Hallandale Beach, FL",No,Yes,Yes,Yes,39511,85.8,22.1,34216,18.7,81.3
Yes,22,M,No,"Gresham, OR",No,Yes,No,No,111128,84.2,21.3,46956,3.5,96.5
Yes,57,M,No,"Harrisonville, MO",No,Yes,Yes,No,10026,90.8,14.3,41196,1.1,98.9
Yes,43,M,No,"Lansing, IL",No,Yes,Yes,No,28148,89.5,14.6,48949,31.6,68.4
No,21,M,Yes,"Washington Park, IL",No,No,Yes,No,3964,71.7,41.8,26136,86.1,13.900000000000006
Yes,19,M,No,"Solvang, CA",No,Yes,Yes,No,5765,92.8,11.1,67484,0.7,99.3
Yes,36,F,No,"Sneads, FL",No,Yes,No,No,1789,79.0,30.3,31607,18.5,81.5
Yes,25,M,No,"Socorro, NM",No,Yes,Yes,No,8538,72.1,30.2,33359,1.5,98.5
Yes,53,M,No,"Clinton, NC",No,Yes,No,Yes,8525,81.5,29.2,31997,40.5,59.5
No,38,M,No,"Stoneville, NC",No,Yes,Yes,No,1265,81.2,10.6,38313,16.2,83.8
Yes,70,M,No,"Tualatin, OR",No,Yes,No,No,27409,92.5,11.7,66384,1.2,98.8
Yes,36,M,No,"Bend, OR",No,Yes,No,No,90500,95.2,12.5,52989,0.5,99.5
No,31,M,No,"Bend, OR",No,No,No,No,90500,95.2,12.5,52989,0.5,99.5
Yes,21,M,Yes,"Newnan, GA",No,Yes,Yes,Yes,37900,87.5,22.6,50052,30.2,69.8
Yes,51,M,No,"Berea, KY",No,Yes,Yes,No,15183,86.5,26.9,39906,4.0,96.0
Yes,33,M,No,"Wasilla, AK",No,Yes,No,No,9676,91.8,11.7,61541,1.4,98.6
Yes,36,M,No,"Wasilla, AK",No,Yes,Yes,No,9676,91.8,11.7,61541,1.4,98.6
Yes,34,M,No,"Parker, AZ",No,Yes,No,No,3076,80.4,15.4,43271,1.4,98.6
No,31,M,No,"Yreka, CA",No,Yes,No,No,7547,84.4,34.3,28333,0.7,99.3
Yes,35,M,Yes,"Eufaula, AL",No,Yes,Yes,Yes,12272,81.5,25.3,32845,44.6,55.4
No,25,M,No,"Wagoner, OK",No,Yes,Yes,Yes,8791,83.5,24.1,32602,8.5,91.5
Yes,21,M,No,"Turlock, CA",No,Yes,No,No,72532,81.2,17.5,51401,1.7,98.3
Yes,52,M,Yes,"Port Arthur, TX",No,Yes,Yes,No,55459,71.9,27.3,32863,40.7,59.3
Yes,36,M,No,"Somerton, AZ",No,Yes,No,No,15909,51.0,31.5,31540,0.9,99.1
Yes,50,M,No,"Yakima, WA",No,Yes,No,Yes,93294,73.3,23.0,40726,1.7,98.3
Yes,27,M,Yes,"Tupelo, MS",No,Yes,Yes,No,38257,87.2,23.3,41487,36.8,63.2
No,37,M,Yes,"Tupelo, MS",No,Yes,Yes,No,38257,87.2,23.3,41487,36.8,63.2
Yes,31,M,No,"Maywood, CA",No,Yes,No,No,27526,41.2,30.1,35582,0.6,99.4
Yes,23,M,No,"Eagle Mountain, UT",Yes,Yes,No,No,29342,95.5,5.8,69018,0.6,99.4
Yes,33,M,No,"Schenectady, NY",No,Yes,No,No,65305,84.3,22.8,40755,20.2,79.8
Yes,18,M,Yes,"Mobile, AL",No,Yes,No,No,191212,86.9,23.3,38776,50.6,49.4
Yes,47,M,No,"Odessa, MO",No,Yes,No,No,5208,94.9,11.7,52066,1.4,98.6
No,22,M,No,"Chula Vista, CA",No,Yes,No,No,266497,80.9,12.5,65185,4.6,95.4
Yes,36,M,No,"Montpelier, OH",Yes,Yes,No,No,3962,83.2,19.5,38860,0.1,99.9
Yes,30,M,No,"Fort Walton Beach, FL",No,Yes,No,No,21850,89.2,17.5,47149,12.3,87.7
Yes,35,M,No,"Fort Walton Beach, FL",Yes,Yes,No,No,21850,89.2,17.5,47149,12.3,87.7
Yes,23,M,Yes,"Hardeeville, SC",No,Yes,No,No,5556,84.6,24.2,41440,34.7,65.3
Yes,36,M,No,"Hardeeville, SC",No,Yes,No,No,5556,84.6,24.2,41440,34.7,65.3
Yes,20,M,No,"Lake Havasu, AZ",No,Yes,No,Yes,53860,88.5,13.8,42847,0.7,99.3
No,24,M,No,"Lawndale, NC",Yes,Yes,No,No,588,82.8,21.4,31750,15.3,84.7
Yes,37,M,No,"Wellington, FL",No,Yes,No,No,63867,94.7,8.2,81047,10.4,89.6
Yes,44,M,Yes,"Walls, MS",No,Yes,Yes,No,1278,87.2,18.7,38558,60.8,39.2
Yes,31,M,No,"Bellville, TX",No,Yes,No,Yes,4228,87.6,6.7,50577,10.2,89.8
Yes,36,M,Yes,"Belleville, IL",No,Yes,Yes,No,41930,92.6,18.2,43318,25.4,74.6
Yes,39,M,No,"Belleville, IL",Yes,Yes,No,No,41930,92.6,18.2,43318,25.4,74.6
Yes,36,M,Yes,"Paterson, NJ",No,Yes,No,No,145905,71.4,29.1,32915,31.7,68.3
Yes,37,M,No,"Paterson, NJ",Yes,Yes,No,No,145905,71.4,29.1,32915,31.7,68.3
Yes,36,M,No,"Paterson, NJ",Yes,Yes,No,No,145905,71.4,29.1,32915,31.7,68.3
Yes,50,M,No,"Farmington, AR",No,Yes,No,No,6785,92.3,11.4,50609,1.2,98.8
Yes,42,F,No,"Fulshear, TX",Yes,Yes,No,No,7914,94.7,3.2,175990,15.8,84.2
Yes,59,M,No,"Pinellas Park, FL",No,Yes,No,No,52515,86.4,14.5,41494,4.7,95.3
No,36,M,No,"Gainesville, GA",No,Yes,Yes,No,38476,71.2,28.3,40706,15.2,84.8
Yes,36,M,No,"Buckeye, AZ",No,Yes,No,No,64936,84.3,14.8,58939,7.1,92.9
Yes,30,M,Yes,"Dolton, IL",No,Yes,No,No,22948,86.8,24.8,45346,90.9,9.099999999999994
Yes,28,M,No,"Boone, IA",Yes,Yes,No,No,12549,94.3,10.9,46486,0.8,99.2
Yes,32,M,No,"Cochran, GA",No,Yes,No,No,4910,75.1,38.1,30273,48.5,51.5
Yes,25,M,No,"Frederica, DE",No,Yes,Yes,No,821,81.5,15.5,58000,19.4,80.6
No,30,M,No,"Barbourville, KY",No,Yes,No,No,3100,78.7,29.7,31708,5.1,94.9
Yes,37,M,Yes,"Fort Madison, IA",No,Yes,Yes,No,10616,91.7,17.7,42595,5.5,94.5
Yes,63,M,No,"Landrum, SC",No,Yes,No,No,2512,84.0,20.1,35823,13.0,87.0
Yes,58,M,No,"Jackson, WI",No,Yes,No,No,7012,92.5,6.5,54750,0.5,99.5
Yes,35,M,Yes,"Asheville, NC",No,Yes,Yes,No,90748,92.3,17.3,43334,13.4,86.6
Yes,50,M,No,"Bristol, TN",No,Yes,No,No,26797,83.5,16.3,38551,3.4,96.6
Yes,40,M,No,"New Iberia, LA",Yes,Yes,No,No,29988,76.0,23.3,39061,41.5,58.5
Yes,30,M,No,"New Iberia, LA",No,Yes,No,No,29988,76.0,23.3,39061,41.5,58.5
Yes,19,M,No,"Fullerton, CA",No,Yes,Yes,No,140060,86.6,16.8,65974,2.3,97.7
Yes,36,M,No,"Rosser, TX",No,Yes,No,Yes,367,67.1,30.7,41071,31.9,68.1
Yes,24,F,No,"Yuma, AZ",No,Yes,No,No,95271,77.5,18.4,43754,3.2,96.8
Yes,32,M,Yes,"Falcon Heights, MN",No,Yes,No,No,5565,98.6,11.1,71765,8.0,92.0
Yes,65,M,No,"Rush Springs, OK",No,Yes,No,Yes,1254,83.7,24.5,31957,0.6,99.4
Yes,37,M,No,"Bell, CA",No,Yes,No,No,35748,47.4,27.7,37269,0.9,99.1
Yes,33,M,No,"Clovis, CA",No,Yes,Yes,No,106499,88.9,13.8,62666,2.7,97.3
Yes,63,M,Yes,"Selma, AL",No,Yes,No,Yes,18775,77.8,41.9,22414,80.3,19.700000000000003
Yes,40,M,Yes,"Broken Bow, OK",No,Yes,Yes,No,4109,81.7,33.9,27201,8.3,91.7
Yes,41,M,Yes,"East St. Louis, IL",No,Yes,No,No,26744,81.1,45.8,19520,98.0,2.0
Yes,41,M,No,"Romulus, MI",No,Yes,No,No,23497,86.8,20.5,42681,43.0,57.0
Yes,44,M,No,"St. Joseph, MI",No,Yes,No,No,8307,95.6,8.7,55012,5.3,94.7
Yes,56,M,No,"Middletown, NY",Yes,Yes,No,No,27870,83.0,19.6,50441,21.0,79.0
Yes,63,M,No,"Peachland, NC",Yes,Yes,No,No,406,80.9,31.6,35000,34.1,65.9
Yes,39,M,No,"Sheboygan, WI",No,Yes,No,No,48524,87.7,14.2,43381,1.8,98.2
Yes,50,M,No,"Buckhannon, WV",No,Yes,No,No,5535,86.7,28.2,30833,2.1,97.9
Yes,29,M,No,"Gallup, NM",Yes,Yes,No,No,22023,79.9,25.5,46467,1.2,98.8
Yes,33,M,No,"Estill Springs, TN",No,Yes,Yes,Yes,2024,85.9,11.0,46938,1.9,98.1
Yes,20,M,No,"Malta, MT",No,Yes,No,No,1938,88.8,14.3,30697,0.1,99.9
No,41,M,No,"Sparks, NV",No,No,No,No,97958,85.5,13.0,52795,2.6,97.4
No,47,M,Yes,"La Quinta, CA",No,Yes,Yes,No,40722,89.6,9.6,71091,1.9,98.1
No,27,M,Yes,"Compton, CA",No,Yes,Yes,No,97322,60.1,26.6,43507,32.9,67.1
Yes,31,M,Yes,"Compton, CA",No,Yes,Yes,No,97322,60.1,26.6,43507,32.9,67.1
No,32,M,No,"Compton, CA",No,No,No,No,97322,60.1,26.6,43507,32.9,67.1
No,38,M,No,"Wapato, WA",No,No,No,No,5040,44.4,36.6,32722,0.3,99.7
Yes,22,M,No,"Lake, SC",No,Yes,Yes,No,6676,72.1,29.7,30992,77.5,22.5
Yes,31,M,No,"Alexandria, MN",No,Yes,No,No,13392,92.6,14.7,40633,0.8,99.2
Yes,31,M,No,"Clearfield, UT",No,Yes,Yes,No,30918,92.3,13.1,48866,3.1,96.9
Yes,26,M,Yes,"East Point, GA",Yes,Yes,No,No,35028,84.7,27.9,37049,74.6,25.400000000000006
No,36,M,No,"East Point, GA",No,No,No,No,35028,84.7,27.9,37049,74.6,25.400000000000006
Yes,31,M,No,"Santee, CA",Yes,Yes,No,No,57658,92.9,7.8,76104,2.0,98.0
Yes,59,M,No,"Beaver Dam, WI",Yes,Yes,No,No,16348,88.2,12.7,46728,0.8,99.2
Yes,20,M,Yes,"Harrisburg, PA",Yes,Yes,No,No,49212,79.9,31.8,33289,52.4,47.6
Yes,69,M,No,"Little Mountain, SC",Yes,Yes,No,No,292,94.4,2.7,69063,16.5,83.5
Yes,64,M,No,"Wilkesboro, NC",No,Yes,No,No,3518,75.9,30.5,33450,8.9,91.1
No,34,M,No,"Georgetown, KY",No,Yes,Yes,No,32873,89.8,12.5,59661,7.0,93.0
Yes,45,M,No,"Circleville, OH",Yes,Yes,No,No,13874,83.5,20.2,39610,1.9,98.1
Yes,54,M,No,"Plaquemine, LA",No,Yes,No,No,6745,80.3,22.6,41447,51.0,49.0
Yes,59,M,No,"Tukwila, WA",Yes,Yes,No,No,20183,82.7,23.7,45923,17.9,82.1
Yes,33,M,No,"Vista, CA",No,No,Yes,No,100370,76.9,17.8,50601,3.3,96.7
No,24,M,No,"Vista, CA",No,No,Yes,No,100370,76.9,17.8,50601,3.3,96.7
Yes,36,M,No,"Hayward, CA",No,Yes,Yes,No,159218,80.1,13.4,65096,11.9,88.1
No,16,F,No,"Hayward, CA",No,Yes,No,No,159218,80.1,13.4,65096,11.9,88.1
Yes,29,M,No,"Falls Church, VA",Yes,Yes,No,No,13852,97.7,2.7,120522,4.3,95.7
Yes,32,M,No,"Lenoir, NC",No,Yes,Yes,Yes,17867,77.0,22.8,31063,12.7,87.3
Yes,53,M,No,"Apache Junction, AZ",No,Yes,No,No,39601,85.5,24.0,35671,1.2,98.8
Yes,45,M,No,"Apache Junction, AZ",No,Yes,No,No,39601,85.5,24.0,35671,1.2,98.8
No,36,M,No,"Hays, KS",No,Yes,Yes,No,20983,94.5,17.7,42976,1.1,98.9
No,19,M,No,"Hays, KS",No,Yes,Yes,No,20983,94.5,17.7,42976,1.1,98.9
Yes,38,M,No,"Poway, CA",No,Yes,Yes,No,49865,93.0,6.0,95815,1.6,98.4
Yes,31,M,No,"New London, WI",Yes,Yes,No,Yes,7131,88.6,16.0,44977,0.2,99.8
Yes,54,M,No,"East Ridge, TN",No,Yes,No,No,21208,85.3,13.3,38909,9.9,90.1
Yes,34,M,Yes,"Hamilton, OH",No,Yes,No,No,62236,85.2,22.1,40427,8.5,91.5
Yes,24,M,No,"Hamilton, OH",Yes,Yes,No,No,62236,85.2,22.1,40427,8.5,91.5
Yes,53,M,No,"Shelbyville, TN",No,Yes,No,No,21312,73.3,26.9,30744,14.1,85.9
Yes,37,M,No,"Eagan, MN",Yes,Yes,No,No,66378,96.4,7.0,82265,5.6,94.4
Yes,59,M,No,"Harker Heights, TX",No,Yes,Yes,No,30095,91.7,17.1,64494,20.0,80.0
Yes,36,M,No,"Huntington Park, CA",No,Yes,No,No,58703,41.4,29.6,34887,0.8,99.2
